timestamp,sensor_id,region,vehicle_count,temperature_c,rain,social_event,bus_delay_minutes,avg_speed_kmh
2025-01-13 23:30:00,5,Montese,39,28.31,1,0,11.24,19.31
2025-01-13 23:31:00,55,Cocó,34,27.66,0,0,1.72,36.61
2025-01-13 23:32:00,101,Papicu,30,22.89,0,0,8.78,43.54
2025-01-13 23:33:00,20,Meireles,32,23.66,1,0,3.24,13.64
2025-01-13 23:34:00,24,Papicu,45,30.67,0,0,4.56,24.82
2025-01-13 23:35:00,36,Parangaba,30,26.72,0,0,7.28,39.72
2025-01-13 23:36:00,34,Benfica,38,25.83,0,0,5.2,16.52
2025-01-13 23:37:00,109,Centro,35,27.12,0,0,9.73,19.94
2025-01-13 23:38:00,112,Aldeota,21,29.26,0,0,11.98,36.84
2025-01-13 23:39:00,54,Cocó,43,31.56,0,0,4.21,17.21
2025-01-13 23:40:00,34,Benfica,35,23.94,0,0,10.35,23.61
2025-01-13 23:41:00,83,Fátima,31,31.3,0,0,5.8,21.26
2025-01-13 23:42:00,17,Messejana,45,28.13,1,0,5.47,30.71
2025-01-13 23:43:00,5,Cocó,29,27.07,1,0,2.83,35.21
2025-01-13 23:44:00,89,Aldeota,34,29.24,0,0,11.28,17.06
2025-01-13 23:45:00,18,Fátima,41,28.84,0,0,6.15,36.11
2025-01-13 23:46:00,55,Parangaba,34,22.53,1,0,5.36,25.48
2025-01-13 23:47:00,53,Messejana,41,26.1,0,0,2.22,37.35
2025-01-13 23:48:00,50,Papicu,34,28.95,0,0,3.32,27.69
2025-01-13 23:49:00,72,Benfica,36,22.12,0,0,9.94,33.51
2025-01-13 23:50:00,91,Benfica,29,29.15,0,0,4.05,27.27
2025-01-13 23:51:00,79,Messejana,41,22.32,1,0,2.09,27.7
2025-01-13 23:52:00,45,Fátima,44,27.58,0,0,4.13,43.03
2025-01-13 23:53:00,13,Messejana,29,28.24,0,0,3.36,33.33
2025-01-13 23:54:00,16,Centro,32,34.43,0,1,0.64,26.94
2025-01-13 23:55:00,86,Parangaba,42,27.6,1,0,2.29,41.34
2025-01-13 23:56:00,84,Montese,28,28.18,0,0,9.3,45.1
2025-01-13 23:57:00,13,Aldeota,30,28.25,0,0,5.13,24.11
2025-01-13 23:58:00,20,Benfica,33,32.12,0,0,10.67,25.3
2025-01-13 23:59:00,66,Aldeota,33,30.03,1,0,3.44,39.05
2025-01-14 00:00:00,99,Montese,22,25.72,1,1,8.36,29.1
2025-01-14 00:01:00,47,Messejana,40,27.33,0,0,5.39,23.4
2025-01-14 00:02:00,119,Montese,32,30.56,0,0,6.28,45.21
2025-01-14 00:03:00,19,Fátima,34,33.66,1,0,7.42,33.41
2025-01-14 00:04:00,45,Messejana,27,26.87,0,0,6.07,42.18
2025-01-14 00:05:00,37,Montese,26,29.19,1,0,7.6,30.62
2025-01-14 00:06:00,54,Aldeota,44,27.33,0,0,0.7,38.28
2025-01-14 00:07:00,6,Cocó,32,31.92,0,0,3.45,21.66
2025-01-14 00:08:00,14,Papicu,37,30.71,1,0,6.95,35.53
2025-01-14 00:09:00,4,Meireles,31,26.67,0,0,4.21,26.02
2025-01-14 00:10:00,86,Centro,25,29.94,0,0,6.93,36.6
2025-01-14 00:11:00,115,Aldeota,40,20.9,0,0,11.56,28.56
2025-01-14 00:12:00,55,Fátima,41,31.01,0,0,6.69,30.55
2025-01-14 00:13:00,103,Messejana,32,23.4,0,0,4.39,23.37
2025-01-14 00:14:00,100,Montese,40,27.87,0,0,4.99,29.41
2025-01-14 00:15:00,34,Messejana,39,28.04,1,0,1.68,23.25
2025-01-14 00:16:00,27,Centro,41,29.17,0,1,8.57,47.6
2025-01-14 00:17:00,7,Centro,31,25.21,1,0,2.29,32.05
2025-01-14 00:18:00,3,Aldeota,40,28.5,1,0,2.66,42.82
2025-01-14 00:19:00,47,Centro,44,28.48,0,0,5.87,28.65
2025-01-14 00:20:00,97,Papicu,41,30.51,0,0,8.38,50.24
2025-01-14 00:21:00,2,Aldeota,35,26.2,0,0,3.51,42.9
2025-01-14 00:22:00,106,Papicu,39,30.24,1,0,5.09,32.08
2025-01-14 00:23:00,80,Messejana,29,23.24,0,1,1.3,30.84
2025-01-14 00:24:00,25,Centro,32,30.77,0,0,10.48,51.66
2025-01-14 00:25:00,60,Parangaba,32,25.61,0,0,7.78,25.93
2025-01-14 00:26:00,79,Aldeota,35,24.44,0,0,6.2,25.51
2025-01-14 00:27:00,24,Benfica,36,30.98,0,0,5.62,25.82
2025-01-14 00:28:00,15,Messejana,33,24.05,0,0,0.57,31.36
2025-01-14 00:29:00,95,Montese,30,28.95,0,0,5.33,38.03
2025-01-14 00:30:00,14,Meireles,31,28.05,0,0,3.88,39.89
2025-01-14 00:31:00,54,Messejana,27,31.58,0,0,4.06,28.53
2025-01-14 00:32:00,78,Fátima,28,28.21,0,0,4.41,32.62
2025-01-14 00:33:00,6,Cocó,27,28.0,0,0,8.9,33.84
2025-01-14 00:34:00,78,Montese,28,25.02,0,0,0.18,40.13
2025-01-14 00:35:00,81,Meireles,41,29.37,0,0,0.33,38.55
2025-01-14 00:36:00,18,Parangaba,34,27.89,0,0,5.64,31.21
2025-01-14 00:37:00,20,Centro,34,26.67,0,0,8.92,34.1
2025-01-14 00:38:00,115,Aldeota,31,25.33,0,0,7.99,30.17
2025-01-14 00:39:00,62,Meireles,41,31.61,0,0,7.1,34.45
2025-01-14 00:40:00,81,Fátima,29,27.44,0,1,5.65,26.51
2025-01-14 00:41:00,80,Cocó,32,26.06,0,0,5.5,22.15
2025-01-14 00:42:00,40,Cocó,38,35.37,0,0,4.21,43.17
2025-01-14 00:43:00,39,Centro,35,24.0,0,0,3.2,40.65
2025-01-14 00:44:00,52,Montese,40,25.17,0,0,0.5,32.78
2025-01-14 00:45:00,32,Meireles,44,27.49,1,0,7.78,30.05
2025-01-14 00:46:00,108,Meireles,33,27.56,0,0,4.9,22.51
2025-01-14 00:47:00,73,Aldeota,33,25.12,0,0,6.57,49.66
2025-01-14 00:48:00,27,Meireles,34,27.4,0,0,4.3,30.77
2025-01-14 00:49:00,110,Benfica,37,26.35,0,0,1.34,37.02
2025-01-14 00:50:00,52,Fátima,37,27.17,0,0,5.43,25.09
2025-01-14 00:51:00,97,Parangaba,32,27.42,1,0,4.41,34.42
2025-01-14 00:52:00,63,Aldeota,37,30.69,0,0,4.71,19.37
2025-01-14 00:53:00,74,Papicu,39,26.48,0,0,2.29,25.96
2025-01-14 00:54:00,63,Centro,22,25.63,0,0,6.97,23.31
2025-01-14 00:55:00,17,Fátima,37,31.43,0,0,6.12,46.85
2025-01-14 00:56:00,113,Papicu,30,26.56,0,0,7.33,13.66
2025-01-14 00:57:00,49,Aldeota,32,25.57,0,0,2.64,30.4
2025-01-14 00:58:00,100,Montese,30,25.28,0,0,7.31,20.94
2025-01-14 00:59:00,81,Parangaba,43,31.97,1,0,2.14,38.37
2025-01-14 01:00:00,82,Parangaba,38,29.64,1,1,5.89,30.57
2025-01-14 01:01:00,116,Cocó,29,28.06,0,0,7.29,33.73
2025-01-14 01:02:00,23,Meireles,42,21.94,0,0,5.48,23.34
2025-01-14 01:03:00,98,Fátima,26,29.3,1,0,8.75,33.01
2025-01-14 01:04:00,72,Meireles,31,25.14,0,1,5.1,26.1
2025-01-14 01:05:00,13,Parangaba,54,31.98,0,1,6.39,30.58
2025-01-14 01:06:00,23,Fátima,34,32.47,1,0,8.06,24.08
2025-01-14 01:07:00,57,Meireles,37,27.1,0,0,6.7,34.78
2025-01-14 01:08:00,62,Fátima,47,22.77,1,0,9.26,32.31
2025-01-14 01:09:00,54,Papicu,29,26.15,0,0,6.5,17.79
2025-01-14 01:10:00,20,Montese,32,21.94,0,1,7.43,30.56
2025-01-14 01:11:00,86,Messejana,46,32.0,0,0,8.7,50.9
2025-01-14 01:12:00,111,Meireles,36,28.06,0,0,7.3,35.03
2025-01-14 01:13:00,52,Cocó,35,24.76,0,0,4.38,29.41
2025-01-14 01:14:00,23,Meireles,36,24.26,0,0,7.96,22.91
2025-01-14 01:15:00,105,Benfica,36,26.01,1,0,6.89,24.83
2025-01-14 01:16:00,35,Parangaba,38,29.94,0,0,6.75,31.34
2025-01-14 01:17:00,67,Cocó,36,25.71,0,0,2.18,27.06
2025-01-14 01:18:00,34,Benfica,37,31.88,0,0,4.67,32.59
2025-01-14 01:19:00,33,Cocó,44,28.53,1,0,11.65,20.72
2025-01-14 01:20:00,46,Parangaba,43,29.84,0,0,6.4,31.52
2025-01-14 01:21:00,81,Benfica,34,26.57,0,0,12.53,29.94
2025-01-14 01:22:00,45,Fátima,34,33.64,0,0,11.6,33.54
2025-01-14 01:23:00,19,Cocó,41,30.29,0,0,4.58,30.8
2025-01-14 01:24:00,94,Fátima,35,26.79,1,0,11.86,28.0
2025-01-14 01:25:00,87,Papicu,36,28.87,0,0,8.09,42.71
2025-01-14 01:26:00,15,Fátima,48,22.43,0,1,6.01,34.68
2025-01-14 01:27:00,78,Montese,38,26.52,1,0,2.05,37.26
2025-01-14 01:28:00,66,Meireles,27,26.97,0,0,9.32,27.5
2025-01-14 01:29:00,39,Messejana,36,30.71,0,0,6.15,23.55
2025-01-14 01:30:00,113,Fátima,42,34.11,0,0,3.56,26.26
2025-01-14 01:31:00,18,Meireles,30,30.2,0,0,5.23,32.55
2025-01-14 01:32:00,70,Messejana,29,24.41,0,0,3.29,41.15
2025-01-14 01:33:00,59,Aldeota,33,30.57,0,0,5.02,28.23
2025-01-14 01:34:00,32,Meireles,38,27.39,1,0,5.57,36.68
2025-01-14 01:35:00,21,Cocó,29,27.96,0,0,0.74,32.96
2025-01-14 01:36:00,40,Papicu,35,23.08,0,0,4.23,41.37
2025-01-14 01:37:00,92,Messejana,37,28.23,1,0,4.52,26.73
2025-01-14 01:38:00,27,Meireles,41,25.73,0,1,3.07,44.9
2025-01-14 01:39:00,2,Parangaba,43,25.67,0,0,1.44,14.33
2025-01-14 01:40:00,97,Meireles,31,36.26,0,0,8.36,33.75
2025-01-14 01:41:00,80,Meireles,36,22.91,1,0,4.03,38.45
2025-01-14 01:42:00,39,Montese,34,36.36,0,1,8.87,26.25
2025-01-14 01:43:00,86,Parangaba,37,27.22,1,0,8.19,27.38
2025-01-14 01:44:00,56,Benfica,32,29.1,0,0,6.99,29.13
2025-01-14 01:45:00,107,Meireles,40,29.84,1,0,5.74,41.39
2025-01-14 01:46:00,111,Papicu,43,29.53,0,0,9.58,34.82
2025-01-14 01:47:00,13,Parangaba,33,21.55,0,0,8.86,41.75
2025-01-14 01:48:00,56,Papicu,25,23.24,0,0,6.63,33.63
2025-01-14 01:49:00,66,Aldeota,40,28.32,0,0,8.89,32.16
2025-01-14 01:50:00,78,Montese,35,27.9,0,0,6.95,23.57
2025-01-14 01:51:00,56,Aldeota,35,31.29,0,0,2.6,10.77
2025-01-14 01:52:00,102,Meireles,32,19.41,0,0,7.48,34.09
2025-01-14 01:53:00,105,Meireles,40,27.8,0,0,5.46,31.55
2025-01-14 01:54:00,28,Messejana,23,25.31,0,0,2.99,23.23
2025-01-14 01:55:00,64,Meireles,29,28.07,1,0,5.51,27.78
2025-01-14 01:56:00,71,Papicu,35,28.75,0,0,7.35,23.08
2025-01-14 01:57:00,82,Fátima,34,29.48,0,0,8.28,30.04
2025-01-14 01:58:00,64,Cocó,41,31.07,0,0,7.78,30.34
2025-01-14 01:59:00,56,Centro,35,29.74,0,0,2.61,25.93
2025-01-14 02:00:00,41,Benfica,41,26.7,1,0,1.38,42.72
2025-01-14 02:01:00,119,Aldeota,33,30.87,0,0,7.79,25.47
2025-01-14 02:02:00,100,Papicu,34,30.22,0,0,6.17,19.27
2025-01-14 02:03:00,41,Fátima,36,26.92,0,0,6.08,36.53
2025-01-14 02:04:00,100,Papicu,28,32.45,0,0,7.02,22.58
2025-01-14 02:05:00,108,Cocó,30,35.34,0,1,5.14,39.41
2025-01-14 02:06:00,4,Papicu,45,26.94,0,0,4.41,20.67
2025-01-14 02:07:00,57,Centro,44,28.48,0,0,6.1,36.4
2025-01-14 02:08:00,30,Papicu,41,30.5,1,0,9.14,35.31
2025-01-14 02:09:00,88,Centro,28,27.04,1,0,9.42,28.59
2025-01-14 02:10:00,84,Meireles,32,27.26,0,0,4.73,41.14
2025-01-14 02:11:00,46,Parangaba,38,30.09,0,0,5.9,28.22
2025-01-14 02:12:00,56,Meireles,46,32.48,1,0,2.46,38.31
2025-01-14 02:13:00,31,Aldeota,34,22.65,1,0,3.17,19.1
2025-01-14 02:14:00,88,Meireles,35,27.89,0,0,6.15,41.72
2025-01-14 02:15:00,7,Montese,47,29.05,0,1,1.19,31.24
2025-01-14 02:16:00,90,Aldeota,37,27.3,1,0,8.92,40.96
2025-01-14 02:17:00,77,Messejana,35,32.34,0,0,5.84,26.59
2025-01-14 02:18:00,54,Meireles,36,28.77,0,1,8.09,34.7
2025-01-14 02:19:00,8,Montese,40,25.56,0,0,3.67,37.02
2025-01-14 02:20:00,55,Cocó,29,30.47,0,0,5.49,36.22
2025-01-14 02:21:00,69,Fátima,41,22.98,1,0,9.78,28.37
2025-01-14 02:22:00,44,Meireles,28,25.93,0,0,6.95,17.11
2025-01-14 02:23:00,13,Aldeota,33,23.72,1,0,8.28,15.52
2025-01-14 02:24:00,93,Aldeota,38,21.6,0,0,4.5,31.68
2025-01-14 02:25:00,20,Messejana,32,28.62,0,0,2.3,31.83
2025-01-14 02:26:00,78,Montese,39,28.26,0,0,6.45,22.35
2025-01-14 02:27:00,32,Aldeota,42,29.77,0,0,0.94,52.09
2025-01-14 02:28:00,60,Aldeota,43,28.6,0,0,5.1,36.17
2025-01-14 02:29:00,50,Papicu,33,21.56,0,0,3.11,36.36
2025-01-14 02:30:00,27,Meireles,36,27.53,0,0,7.34,27.31
2025-01-14 02:31:00,25,Meireles,35,30.99,0,0,7.34,26.0
2025-01-14 02:32:00,52,Benfica,31,30.65,0,0,4.4,22.0
2025-01-14 02:33:00,68,Benfica,28,32.52,0,0,7.28,27.15
2025-01-14 02:34:00,21,Benfica,34,22.66,1,0,6.45,26.85
2025-01-14 02:35:00,18,Messejana,26,30.29,0,0,1.4,27.76
2025-01-14 02:36:00,39,Parangaba,32,25.91,0,0,7.62,29.3
2025-01-14 02:37:00,15,Montese,33,28.15,0,0,3.94,26.74
2025-01-14 02:38:00,53,Parangaba,29,28.46,0,0,8.0,23.67
2025-01-14 02:39:00,38,Centro,27,27.19,0,0,9.39,27.59
2025-01-14 02:40:00,48,Papicu,47,28.2,1,0,5.9,46.46
2025-01-14 02:41:00,52,Papicu,35,31.59,0,0,2.33,30.13
2025-01-14 02:42:00,88,Meireles,39,26.51,0,0,10.11,34.91
2025-01-14 02:43:00,72,Montese,27,28.23,1,0,2.78,40.26
2025-01-14 02:44:00,28,Cocó,35,25.42,1,0,2.93,53.35
2025-01-14 02:45:00,85,Cocó,40,29.78,0,1,12.2,35.27
2025-01-14 02:46:00,16,Messejana,40,28.54,0,0,8.03,40.85
2025-01-14 02:47:00,118,Meireles,37,29.11,0,0,5.54,36.35
2025-01-14 02:48:00,16,Fátima,31,30.77,0,0,9.42,23.47
2025-01-14 02:49:00,35,Messejana,34,30.62,0,1,3.97,39.9
2025-01-14 02:50:00,17,Meireles,28,28.75,0,0,6.62,37.59
2025-01-14 02:51:00,73,Meireles,31,26.23,0,0,4.98,35.75
2025-01-14 02:52:00,99,Centro,44,30.44,1,0,7.23,40.49
2025-01-14 02:53:00,52,Parangaba,46,26.3,0,1,6.45,27.09
2025-01-14 02:54:00,93,Montese,32,23.31,0,0,9.43,46.74
2025-01-14 02:55:00,103,Benfica,41,28.41,0,0,5.21,43.29
2025-01-14 02:56:00,82,Benfica,38,25.36,1,0,8.7,31.16
2025-01-14 02:57:00,12,Benfica,30,31.08,0,0,1.7,21.11
2025-01-14 02:58:00,83,Messejana,30,28.89,0,0,1.72,26.67
2025-01-14 02:59:00,48,Aldeota,33,34.3,0,0,8.93,35.62
2025-01-14 03:00:00,22,Messejana,35,33.13,1,0,6.33,38.15
2025-01-14 03:01:00,49,Fátima,32,28.02,1,0,5.32,36.24
2025-01-14 03:02:00,52,Meireles,30,29.42,0,0,3.66,36.75
2025-01-14 03:03:00,79,Fátima,26,32.76,0,0,5.24,26.56
2025-01-14 03:04:00,1,Aldeota,32,27.24,0,0,3.73,24.75
2025-01-14 03:05:00,66,Parangaba,25,24.93,0,0,7.76,33.82
2025-01-14 03:06:00,64,Fátima,37,25.61,0,0,3.63,33.38
2025-01-14 03:07:00,8,Montese,36,25.58,0,0,2.93,42.33
2025-01-14 03:08:00,86,Cocó,28,26.12,0,0,6.87,39.8
2025-01-14 03:09:00,25,Fátima,42,23.62,0,1,6.55,32.59
2025-01-14 03:10:00,66,Montese,43,31.73,0,0,5.08,20.62
2025-01-14 03:11:00,115,Meireles,40,27.88,0,0,2.31,34.92
2025-01-14 03:12:00,73,Aldeota,43,25.45,0,0,8.83,24.95
2025-01-14 03:13:00,73,Montese,21,25.43,0,0,7.42,37.4
2025-01-14 03:14:00,77,Benfica,36,29.45,0,0,5.79,34.7
2025-01-14 03:15:00,70,Fátima,32,24.71,0,0,6.44,53.13
2025-01-14 03:16:00,94,Parangaba,40,34.58,0,0,8.43,44.11
2025-01-14 03:17:00,79,Parangaba,40,26.36,0,0,5.72,29.22
2025-01-14 03:18:00,51,Fátima,41,28.13,0,0,2.62,28.77
2025-01-14 03:19:00,53,Fátima,35,23.07,0,0,2.09,43.45
2025-01-14 03:20:00,15,Benfica,28,25.58,1,0,2.43,27.75
2025-01-14 03:21:00,50,Cocó,41,29.75,0,0,7.64,32.59
2025-01-14 03:22:00,71,Fátima,34,30.47,0,0,4.75,26.22
2025-01-14 03:23:00,75,Messejana,35,31.32,0,1,8.66,27.54
2025-01-14 03:24:00,104,Papicu,32,25.14,1,1,5.2,39.17
2025-01-14 03:25:00,38,Fátima,29,28.33,0,0,8.13,27.54
2025-01-14 03:26:00,40,Centro,44,28.61,0,0,7.02,36.32
2025-01-14 03:27:00,66,Centro,32,29.78,0,0,8.03,31.5
2025-01-14 03:28:00,115,Parangaba,40,28.58,0,0,7.38,29.03
2025-01-14 03:29:00,112,Papicu,33,31.97,0,0,9.68,31.73
2025-01-14 03:30:00,39,Papicu,23,28.63,0,0,4.23,45.25
2025-01-14 03:31:00,74,Benfica,30,28.58,0,0,10.65,33.97
2025-01-14 03:32:00,108,Messejana,39,25.47,0,0,1.77,35.74
2025-01-14 03:33:00,17,Fátima,43,36.21,0,0,1.53,25.69
2025-01-14 03:34:00,7,Fátima,35,25.5,0,0,5.06,28.44
2025-01-14 03:35:00,118,Aldeota,27,28.41,0,0,5.38,36.65
2025-01-14 03:36:00,104,Messejana,29,31.08,1,0,2.75,33.81
2025-01-14 03:37:00,39,Messejana,32,32.48,0,0,8.74,38.34
2025-01-14 03:38:00,68,Aldeota,28,28.84,0,0,2.89,25.36
2025-01-14 03:39:00,35,Papicu,34,27.62,0,0,4.05,28.9
2025-01-14 03:40:00,51,Fátima,30,27.88,0,0,10.99,24.67
2025-01-14 03:41:00,47,Messejana,29,32.32,0,0,9.32,25.88
2025-01-14 03:42:00,36,Messejana,40,32.28,0,0,6.2,33.22
2025-01-14 03:43:00,64,Centro,46,29.08,0,0,6.2,38.96
2025-01-14 03:44:00,95,Centro,48,29.05,0,1,6.92,31.62
2025-01-14 03:45:00,89,Centro,47,24.25,1,0,4.96,26.26
2025-01-14 03:46:00,105,Papicu,28,30.82,0,0,6.08,42.7
2025-01-14 03:47:00,13,Fátima,31,27.68,1,0,9.4,38.44
2025-01-14 03:48:00,18,Aldeota,42,25.49,0,1,12.51,38.29
2025-01-14 03:49:00,21,Papicu,40,19.98,0,0,1.92,21.58
2025-01-14 03:50:00,112,Benfica,40,26.45,0,1,6.41,37.3
2025-01-14 03:51:00,65,Messejana,30,29.18,1,0,2.42,34.35
2025-01-14 03:52:00,100,Benfica,47,28.77,0,0,7.09,44.06
2025-01-14 03:53:00,114,Parangaba,22,27.9,1,0,4.45,9.4
2025-01-14 03:54:00,8,Meireles,38,26.02,0,0,2.84,30.89
2025-01-14 03:55:00,116,Parangaba,39,27.31,0,0,4.41,26.27
2025-01-14 03:56:00,48,Montese,29,28.7,0,0,13.2,38.63
2025-01-14 03:57:00,85,Papicu,33,30.45,0,1,8.01,29.59
2025-01-14 03:58:00,43,Papicu,21,31.04,0,0,3.96,37.82
2025-01-14 03:59:00,116,Centro,30,27.9,0,0,9.02,33.5
2025-01-14 04:00:00,53,Messejana,37,29.79,0,0,8.36,53.7
2025-01-14 04:01:00,117,Benfica,39,28.55,1,0,10.91,23.08
2025-01-14 04:02:00,85,Montese,30,26.24,0,0,5.03,27.52
2025-01-14 04:03:00,27,Fátima,32,24.12,0,0,9.71,22.72
2025-01-14 04:04:00,19,Fátima,33,31.86,0,0,6.56,35.07
2025-01-14 04:05:00,23,Benfica,46,29.13,0,0,13.02,36.15
2025-01-14 04:06:00,115,Centro,47,24.65,0,0,5.03,24.2
2025-01-14 04:07:00,50,Centro,34,32.36,1,0,10.53,45.67
2025-01-14 04:08:00,51,Cocó,39,30.0,0,0,7.44,37.41
2025-01-14 04:09:00,43,Meireles,29,36.46,1,0,4.6,51.92
2025-01-14 04:10:00,99,Cocó,35,31.52,1,0,5.0,28.44
2025-01-14 04:11:00,104,Messejana,34,28.01,0,0,0.64,34.4
2025-01-14 04:12:00,116,Centro,28,25.43,1,0,0.98,24.94
2025-01-14 04:13:00,51,Papicu,30,24.51,0,0,3.97,24.57
2025-01-14 04:14:00,106,Montese,33,29.52,0,0,15.44,27.27
2025-01-14 04:15:00,112,Benfica,34,29.43,0,0,10.62,26.23
2025-01-14 04:16:00,69,Aldeota,27,27.8,0,0,5.03,23.11
2025-01-14 04:17:00,116,Montese,33,29.41,0,0,7.15,36.81
2025-01-14 04:18:00,41,Aldeota,24,26.61,0,0,11.28,19.63
2025-01-14 04:19:00,72,Benfica,25,26.63,1,0,11.43,31.41
2025-01-14 04:20:00,11,Fátima,33,29.65,1,0,4.6,41.19
2025-01-14 04:21:00,80,Parangaba,47,26.02,0,1,7.12,23.66
2025-01-14 04:22:00,103,Benfica,32,29.19,0,0,7.02,17.0
2025-01-14 04:23:00,111,Parangaba,39,26.86,0,0,5.5,49.4
2025-01-14 04:24:00,88,Meireles,24,24.95,0,0,9.85,38.06
2025-01-14 04:25:00,85,Papicu,39,27.82,0,0,11.19,34.22
2025-01-14 04:26:00,52,Messejana,38,28.09,0,0,3.89,29.58
2025-01-14 04:27:00,23,Centro,37,30.05,0,0,6.9,33.55
2025-01-14 04:28:00,49,Papicu,36,29.08,1,0,0.75,27.26
2025-01-14 04:29:00,38,Meireles,36,31.24,0,0,0.35,35.41
2025-01-14 04:30:00,47,Parangaba,32,31.1,0,0,7.8,33.22
2025-01-14 04:31:00,72,Montese,40,25.2,0,0,7.76,29.1
2025-01-14 04:32:00,7,Meireles,29,30.14,1,0,9.39,40.51
2025-01-14 04:33:00,66,Messejana,36,27.91,0,0,8.34,31.51
2025-01-14 04:34:00,94,Papicu,40,31.05,0,0,5.05,11.55
2025-01-14 04:35:00,77,Benfica,32,26.24,1,0,8.11,38.2
2025-01-14 04:36:00,62,Meireles,34,25.66,0,0,8.42,34.09
2025-01-14 04:37:00,87,Papicu,36,24.39,0,0,2.47,24.53
2025-01-14 04:38:00,29,Messejana,48,30.2,0,0,6.05,21.8
2025-01-14 04:39:00,38,Benfica,31,26.66,0,0,4.24,37.85
2025-01-14 04:40:00,101,Meireles,31,26.64,1,0,6.95,29.93
2025-01-14 04:41:00,84,Papicu,27,31.65,0,0,4.96,32.44
2025-01-14 04:42:00,33,Parangaba,39,28.75,0,0,4.79,27.82
2025-01-14 04:43:00,29,Montese,36,29.41,1,0,4.73,20.69
2025-01-14 04:44:00,114,Messejana,42,21.86,0,0,2.7,33.38
2025-01-14 04:45:00,79,Centro,30,30.12,0,0,3.92,37.19
2025-01-14 04:46:00,23,Montese,31,30.02,0,0,7.49,33.36
2025-01-14 04:47:00,106,Papicu,30,31.25,0,0,6.4,26.8
2025-01-14 04:48:00,3,Messejana,35,31.82,0,0,6.72,29.65
2025-01-14 04:49:00,101,Meireles,27,29.48,0,0,7.76,20.11
2025-01-14 04:50:00,93,Montese,30,22.99,1,0,6.03,36.89
2025-01-14 04:51:00,45,Cocó,42,27.21,0,0,4.94,25.18
2025-01-14 04:52:00,8,Papicu,33,29.45,1,0,6.49,42.52
2025-01-14 04:53:00,86,Meireles,33,28.13,1,0,7.61,40.8
2025-01-14 04:54:00,117,Benfica,33,27.61,0,0,4.86,28.71
2025-01-14 04:55:00,29,Parangaba,36,30.91,0,0,2.57,22.83
2025-01-14 04:56:00,2,Meireles,29,25.87,1,0,6.09,19.68
2025-01-14 04:57:00,105,Parangaba,47,27.22,0,0,10.89,32.89
2025-01-14 04:58:00,113,Aldeota,33,27.75,0,0,2.27,30.63
2025-01-14 04:59:00,50,Messejana,42,34.78,0,0,3.24,26.82
2025-01-14 05:00:00,109,Papicu,35,22.04,1,0,5.32,52.3
2025-01-14 05:01:00,65,Messejana,36,32.14,0,0,5.83,33.81
2025-01-14 05:02:00,108,Aldeota,34,24.68,0,0,6.22,37.91
2025-01-14 05:03:00,20,Cocó,42,27.98,0,0,4.91,15.74
2025-01-14 05:04:00,52,Papicu,34,29.74,0,0,6.8,52.6
2025-01-14 05:05:00,85,Parangaba,24,29.17,0,0,3.77,42.13
2025-01-14 05:06:00,37,Meireles,25,27.72,0,0,1.63,36.27
2025-01-14 05:07:00,72,Papicu,38,31.1,0,0,6.53,27.69
2025-01-14 05:08:00,27,Fátima,18,27.66,0,0,2.92,15.94
2025-01-14 05:09:00,47,Aldeota,32,26.93,0,0,13.16,33.14
2025-01-14 05:10:00,99,Cocó,36,28.71,0,0,4.25,26.91
2025-01-14 05:11:00,6,Fátima,32,27.12,0,0,4.85,20.76
2025-01-14 05:12:00,60,Papicu,46,27.19,1,0,8.76,34.9
2025-01-14 05:13:00,45,Messejana,38,31.17,0,0,12.22,32.31
2025-01-14 05:14:00,44,Cocó,25,29.12,1,0,7.01,44.67
2025-01-14 05:15:00,83,Montese,36,26.44,0,0,6.63,34.61
2025-01-14 05:16:00,18,Papicu,34,28.78,0,0,6.49,22.45
2025-01-14 05:17:00,65,Messejana,34,21.33,0,0,11.11,21.59
2025-01-14 05:18:00,25,Parangaba,36,28.21,1,0,4.61,42.59
2025-01-14 05:19:00,27,Meireles,25,29.51,0,0,6.43,35.13
2025-01-14 05:20:00,7,Benfica,31,29.2,0,0,1.51,35.43
2025-01-14 05:21:00,44,Parangaba,44,24.08,0,0,7.0,24.67
2025-01-14 05:22:00,106,Parangaba,32,27.4,0,0,7.72,37.03
2025-01-14 05:23:00,29,Cocó,36,29.79,1,0,4.93,41.21
2025-01-14 05:24:00,95,Fátima,33,30.17,0,0,8.63,29.74
2025-01-14 05:25:00,44,Messejana,37,29.43,1,0,0.35,22.75
2025-01-14 05:26:00,107,Centro,41,27.52,0,0,8.44,32.99
2025-01-14 05:27:00,36,Messejana,39,24.29,0,0,7.85,22.94
2025-01-14 05:28:00,19,Benfica,28,24.41,0,0,2.19,30.16
2025-01-14 05:29:00,6,Centro,37,30.29,0,0,6.43,34.47
2025-01-14 05:30:00,25,Meireles,37,30.9,1,1,6.67,41.22
2025-01-14 05:31:00,31,Benfica,35,24.73,0,0,5.47,30.07
2025-01-14 05:32:00,9,Cocó,40,26.64,0,1,4.84,38.42
2025-01-14 05:33:00,84,Cocó,37,28.86,0,0,8.32,37.64
2025-01-14 05:34:00,74,Cocó,46,28.88,0,0,5.96,43.01
2025-01-14 05:35:00,37,Montese,32,29.26,0,0,10.02,49.33
